ID	Label	Integrity	Coverage	NumIntrons	A	B	Γ	E
mRNA8017	XM_015320218.1	0.404	0.653	4	0.250	0.653	0.155	1.000
mRNA8018	XM_015320222.1	0.432	0.608	4	0.250	0.608	1.000	1.000
mRNA8019	XM_015320313.1	0.971	0.902	5	1.000	0.902	1.000	1.000
mRNA8020	XM_015320130.1	0.983	0.960	8	1.000	0.960	0.910	1.000
mRNA8021	XM_015320131.1	0.888	0.926	8	0.875	0.926	0.695	1.000
mRNA8022	XM_015320132.1	0.886	0.936	8	0.875	0.936	0.610	1.000
mRNA8023	XM_015320140.1	0.087	0.000	1	0.000	0.000	0.735	1.000
mRNA8024	XM_015320141.1	0.006	0.000	3	0.000	0.000	0.000	0.120
mRNA8025	XM_015320137.1	0.959	0.864	7	1.000	0.864	1.000	1.000
mRNA8026	XM_015320136.1	0.100	0.000	2	0.000	0.000	1.000	1.000
mRNA8027	XM_015320134.1	0.100	0.000	2	0.000	0.000	1.000	1.000
mRNA8028	XM_015320133.1	0.100	0.000	1	0.000	0.000	1.000	1.000
mRNA8029	XM_015320138.1	0.831	0.925	5	0.800	0.925	1.000	0.470
mRNA8030	XM_015320139.1	0.006	0.000	4	0.000	0.000	0.125	0.000
mRNA8031	XM_015320299.1	0.756	0.911	4	0.750	0.911	0.430	0.230
mRNA8032	XM_015320298.1	0.910	0.922	5	1.000	0.922	0.430	0.230
mRNA8033	XM_015320300.1	0.941	1.000	3	1.000	1.000	0.345	0.480
mRNA8034	XM_015320294.1	0.739	0.684	4	0.750	0.684	0.685	1.000
mRNA8035	XM_015320296.1	0.770	0.787	4	0.750	0.787	0.680	1.000
mRNA8036	XM_015320295.1	0.984	1.000	4	1.000	1.000	0.680	1.000
mRNA8037	XM_015320312.1	0.910	0.769	2	1.000	0.769	0.595	1.000
mRNA8038	XM_015320236.1	0.663	0.000	0	1.000	0.000	0.270	1.000
mRNA8039	XM_015320233.1	0.978	1.000	2	1.000	1.000	0.555	1.000
mRNA8040	XM_015320235.1	0.904	0.776	1	1.000	0.776	1.000	0.430
mRNA8041	XM_015320231.1	0.714	0.953	3	0.667	0.953	0.190	0.370
mRNA8042	XM_015320232.1	0.720	0.985	3	0.667	0.985	0.120	0.370
mRNA8043	XM_015320228.1	0.955	0.986	3	1.000	0.986	0.820	0.370
mRNA8044	XM_015320230.1	0.749	0.936	3	0.667	0.936	1.000	0.370
mRNA8045	XM_015320229.1	0.749	0.935	3	0.667	0.935	1.000	0.370
mRNA8046	XM_015320226.1	0.778	0.909	5	0.800	0.909	0.255	0.260
mRNA8047	XM_015320227.1	0.783	0.923	5	0.800	0.923	0.255	0.260
mRNA8048	XM_015320225.1	0.863	0.792	4	1.000	0.792	0.255	0.260
mRNA8049	XM_015320224.1	0.900	1.000	19	0.947	1.000	0.330	0.300
mRNA8050	XM_015320309.1	0.955	0.994	14	0.929	0.994	1.000	1.000
mRNA8051	XM_015320308.1	0.998	0.994	14	1.000	0.994	1.000	1.000
mRNA8052	XM_015320310.1	0.930	0.919	13	0.923	0.919	1.000	1.000
mRNA8053	XM_015320164.1	0.976	0.987	5	1.000	0.987	1.000	0.590
mRNA8054	XM_015320173.1	0.948	1.000	3	1.000	1.000	0.500	0.470
mRNA8055	XM_015320166.1	0.850	1.000	8	0.750	1.000	1.000	1.000
mRNA8056	XM_015320165.1	0.845	1.000	8	0.750	1.000	0.905	1.000
mRNA8057	XM_015320167.1	0.773	0.992	8	0.625	0.992	1.000	1.000
mRNA8058	XM_015320168.1	0.991	0.993	6	1.000	0.993	0.865	1.000
mRNA8059	XM_015320169.1	0.970	0.941	5	1.000	0.941	0.755	1.000
mRNA8060	XM_015320171.1	0.823	0.911	4	0.750	0.911	1.000	1.000
mRNA8061	XM_015320172.1	0.756	0.853	3	0.667	0.853	1.000	1.000
mRNA8062	XM_015320161.1	0.938	0.890	21	0.952	0.890	1.000	1.000
mRNA8063	XM_015320163.1	0.907	0.888	20	0.900	0.888	1.000	1.000
mRNA8064	XM_015320162.1	0.910	0.890	21	0.905	0.890	1.000	1.000
mRNA8065	XM_015320107.1	0.945	0.970	2	1.000	0.970	0.380	0.690
mRNA8066	XM_015320276.1	0.969	1.000	14	1.000	1.000	0.385	1.000
mRNA8067	XM_015320277.1	0.454	0.609	6	0.333	0.609	0.645	0.790
mRNA8068	XM_015320265.1	0.733	0.920	8	0.625	0.920	1.000	0.630
mRNA8069	XM_015320264.1	0.884	0.772	12	1.000	0.772	0.055	1.000
mRNA8070	XM_015320266.1	0.965	1.000	1	1.000	1.000	0.450	0.860
mRNA8071	XM_015320262.1	0.957	1.000	14	0.929	1.000	1.000	1.000
mRNA8072	XM_015320261.1	1.000	1.000	14	1.000	1.000	1.000	1.000
mRNA8073	XM_015320102.1	0.464	0.547	4	0.500	0.547	0.000	0.000
mRNA8074	XM_015320120.1	0.658	0.779	3	0.667	0.779	0.145	0.340
mRNA8075	XM_015320127.1	0.678	1.000	2	0.500	1.000	1.000	0.570
mRNA8076	XM_015320128.1	0.654	1.000	2	0.500	1.000	0.505	0.570
mRNA8077	XM_015320122.1	0.656	0.857	2	0.500	0.857	1.000	0.970
mRNA8078	XM_015320125.1	0.545	0.881	3	0.333	0.881	0.635	0.970
mRNA8079	XM_015320124.1	0.543	0.867	3	0.333	0.867	0.685	0.970
mRNA8080	XM_015320123.1	0.521	0.821	3	0.333	0.821	0.535	0.970
mRNA8081	XM_015320129.1	0.923	0.997	12	0.917	0.997	0.475	1.000
mRNA8082	XM_015320118.1	0.988	1.000	5	1.000	1.000	0.765	1.000
mRNA8083	XM_015320119.1	0.871	0.986	5	0.800	0.986	0.905	1.000
mRNA8084	XM_015320121.1	0.440	0.134	2	0.500	0.134	1.000	1.000
mRNA8085	XM_015320116.1	0.902	0.790	17	0.941	0.790	1.000	1.000
mRNA8086	XM_015320106.1	0.961	0.906	5	1.000	0.906	0.790	1.000
mRNA8087	XM_015320287.1	0.091	0.000	12	0.000	0.000	1.000	0.820
mRNA8088	XM_015320289.1	0.946	0.974	5	1.000	0.974	0.075	1.000
mRNA8089	XM_015320290.1	0.836	0.944	5	0.800	0.944	0.445	1.000
mRNA8090	XM_015320314.1	0.477	0.000	0	0.682	0.000	0.360	1.000
mRNA8091	XM_015320103.1	0.029	0.000	2	0.000	0.000	0.000	0.580
mRNA8092	XM_015320268.1	0.952	1.000	8	1.000	1.000	1.000	0.050
mRNA8093	XM_015320269.1	0.229	0.180	6	0.167	0.180	0.495	1.000
mRNA8094	XM_015320315.1	0.100	0.000	1	0.000	0.000	1.000	1.000
mRNA8095	XM_015320190.1	0.819	0.895	8	0.750	0.895	1.000	1.000
mRNA8096	XM_015320189.1	0.905	0.905	9	0.889	0.905	1.000	1.000
mRNA8097	XM_015320194.1	0.035	0.000	5	0.000	0.000	0.555	0.140
mRNA8098	XM_015320195.1	0.063	0.071	6	0.000	0.071	0.695	0.140
mRNA8099	XM_015320188.1	0.856	0.742	9	0.889	0.742	1.000	1.000
mRNA8100	XM_015320187.1	0.791	0.746	9	0.778	0.746	1.000	1.000
mRNA8101	XM_015320191.1	0.958	1.000	3	1.000	1.000	1.000	0.170
mRNA8102	XM_015320193.1	0.758	1.000	3	0.667	1.000	1.000	0.170
mRNA8103	XM_015320104.1	0.147	0.158	2	0.000	0.158	1.000	1.000
mRNA8104	XM_015320196.1	0.065	0.000	2	0.000	0.000	0.300	1.000
mRNA8105	XM_015320275.1	0.057	0.000	8	0.000	0.000	0.140	1.000
mRNA8106	XM_015320272.1	0.057	0.000	9	0.000	0.000	0.140	1.000
mRNA8107	XM_015320274.1	0.060	0.000	9	0.000	0.000	0.205	1.000
mRNA8108	XM_015320273.1	0.075	0.000	9	0.000	0.000	0.490	1.000
mRNA8109	XM_015320270.1	0.981	0.936	2	1.000	0.936	1.000	1.000
mRNA8110	XM_015320105.1	0.174	0.232	6	0.167	0.232	0.085	0.000
mRNA8111	XM_015320239.1	0.144	0.146	16	0.000	0.146	1.000	1.000
mRNA8112	XM_015320238.1	0.184	0.155	16	0.062	0.155	1.000	1.000
mRNA8113	XM_015320246.1	0.143	0.145	12	0.000	0.145	1.000	1.000
mRNA8114	XM_015320243.1	0.143	0.144	13	0.000	0.144	1.000	1.000
mRNA8115	XM_015320241.1	0.143	0.144	14	0.000	0.144	1.000	1.000
mRNA8116	XM_015320245.1	0.143	0.145	13	0.000	0.145	1.000	1.000
mRNA8117	XM_015320240.1	0.143	0.144	14	0.000	0.144	1.000	1.000
mRNA8118	XM_015320248.1	0.144	0.146	13	0.000	0.146	1.000	1.000
mRNA8119	XM_015320242.1	0.143	0.144	14	0.000	0.144	1.000	1.000
mRNA8120	XM_015320247.1	0.144	0.145	14	0.000	0.145	1.000	1.000
mRNA8121	XM_015320237.1	0.143	0.144	15	0.000	0.144	1.000	1.000
mRNA8122	XM_015320249.1	0.326	0.419	12	0.167	0.419	1.000	1.000
mRNA8123	XM_015320250.1	0.326	0.421	12	0.167	0.421	1.000	1.000
mRNA8124	XM_015320255.1	0.809	0.933	8	0.750	0.933	0.575	1.000
mRNA8125	XM_015320256.1	0.826	0.935	9	0.778	0.935	0.575	1.000
mRNA8126	XM_015320253.1	0.772	0.911	10	0.700	0.911	0.575	1.000
mRNA8127	XM_015320257.1	0.655	0.704	10	0.600	0.704	1.000	0.680
mRNA8128	XM_015320251.1	0.714	0.768	9	0.667	0.768	1.000	0.680
mRNA8129	XM_015320252.1	0.684	0.856	10	0.600	0.856	0.660	0.680
mRNA8130	XM_015320258.1	0.702	0.883	9	0.667	0.883	0.075	0.670
mRNA8131	XM_015320259.1	0.703	0.736	9	0.667	0.736	1.000	0.650
mRNA8132	XM_015320260.1	0.946	0.863	4	1.000	0.863	0.735	1.000
mRNA8133	XM_015320113.1	0.492	0.359	4	0.500	0.359	0.680	1.000
mRNA8134	XM_015320114.1	0.545	0.536	4	0.500	0.536	0.675	1.000
mRNA8135	XM_015320112.1	0.549	0.555	4	0.500	0.555	0.655	1.000
mRNA8136	XM_015320115.1	0.586	0.677	4	0.500	0.677	0.650	1.000
mRNA8137	XM_015320111.1	0.690	0.710	3	0.667	0.710	1.000	0.530
mRNA8138	XM_015320109.1	0.718	0.850	3	0.667	0.850	0.740	0.530
mRNA8139	XM_015320110.1	0.862	0.619	3	1.000	0.619	1.000	0.530
mRNA8140	XM_015320285.1	0.884	0.954	6	0.833	0.954	0.950	1.000
mRNA8141	XM_015320286.1	0.829	0.989	4	0.750	0.989	0.655	1.000
mRNA8142	XM_015320284.1	0.994	1.000	5	1.000	1.000	0.885	1.000
mRNA8143	XM_015320283.1	0.452	0.553	3	0.333	0.553	0.920	0.810
mRNA8144	XM_015320282.1	0.560	0.579	2	0.500	0.579	0.920	0.810
mRNA8145	XM_015320317.1	0.767	1.000	4	0.750	1.000	0.345	0.000
mRNA8146	XM_015320376.1	0.721	0.664	27	0.704	0.664	1.000	1.000
mRNA8147	XM_015320377.1	0.678	0.664	26	0.654	0.664	1.000	0.730
mRNA8148	XM_015320372.1	0.667	0.531	25	0.680	0.531	1.000	1.000
mRNA8149	XM_015320375.1	0.668	0.534	25	0.680	0.534	1.000	1.000
mRNA8150	XM_015320371.1	0.667	0.531	25	0.680	0.531	1.000	1.000
mRNA8151	XM_015320374.1	0.668	0.534	25	0.680	0.534	1.000	1.000
mRNA8152	XM_015320369.1	0.646	0.512	26	0.654	0.512	1.000	1.000
mRNA8153	XM_015320370.1	0.639	0.518	25	0.640	0.518	1.000	1.000
mRNA8154	XM_015320378.1	0.754	0.757	13	0.769	0.757	1.000	0.300
mRNA8155	XM_015320379.1	0.916	1.000	2	1.000	1.000	0.120	0.210
mRNA8156	XM_015320380.1	0.994	1.000	1	1.000	1.000	0.950	0.930
mRNA8157	XM_015320403.1	0.794	0.823	19	0.789	0.823	1.000	0.460
mRNA8158	XM_015320402.1	0.761	0.778	21	0.714	0.778	1.000	0.990
mRNA8159	XM_015320401.1	0.761	0.773	21	0.714	0.773	1.000	1.000
mRNA8160	XM_015320394.1	0.697	0.687	23	0.652	0.687	1.000	1.000
mRNA8161	XM_015320398.1	0.697	0.686	23	0.652	0.686	1.000	1.000
mRNA8162	XM_015320399.1	0.671	0.685	23	0.609	0.685	1.000	1.000
mRNA8163	XM_015320400.1	0.671	0.685	23	0.609	0.685	1.000	1.000
mRNA8164	XM_015320397.1	0.671	0.686	23	0.609	0.686	1.000	1.000
mRNA8165	XM_015320395.1	0.678	0.653	22	0.636	0.653	1.000	1.000
mRNA8166	XM_015320404.1	0.967	1.000	2	1.000	1.000	0.350	1.000
mRNA8167	XM_015320471.1	0.536	0.009	9	0.778	0.009	1.000	0.340
mRNA8168	XM_015320473.1	0.964	1.000	9	1.000	1.000	0.825	0.450
mRNA8169	XM_015320412.1	0.812	0.373	3	1.000	0.373	1.000	1.000
mRNA8170	XM_015320415.1	0.731	0.503	5	0.800	0.503	1.000	1.000
mRNA8171	XM_015320414.1	0.881	0.602	5	1.000	0.602	1.000	1.000
mRNA8172	XM_015320413.1	0.729	0.497	5	0.800	0.497	1.000	1.000
mRNA8173	XM_015320468.1	0.987	1.000	1	1.000	1.000	0.745	1.000
mRNA8174	XM_015320469.1	0.770	1.000	3	0.667	1.000	0.405	1.000
mRNA8175	XM_015320470.1	0.673	1.000	2	0.500	1.000	0.455	1.000
mRNA8176	XM_015320392.1	0.868	0.961	15	0.800	0.961	1.000	1.000
mRNA8177	XM_015320390.1	0.830	0.932	16	0.750	0.932	1.000	1.000
mRNA8178	XM_015320393.1	0.935	0.926	14	0.929	0.926	1.000	1.000
mRNA8179	XM_015320391.1	0.863	0.942	15	0.800	0.942	1.000	1.000
mRNA8180	XM_015320389.1	0.824	0.915	16	0.750	0.915	1.000	1.000
mRNA8181	XM_015320478.1	0.929	1.000	3	1.000	1.000	0.540	0.050
mRNA8182	XM_015320477.1	0.752	1.000	3	0.667	1.000	1.000	0.050
mRNA8183	XM_015320318.1	0.543	0.310	0	0.750	0.310	0.000	0.000
mRNA8184	XM_015320406.1	0.371	0.902	1	0.000	0.902	1.000	1.000
mRNA8185	XM_015320407.1	0.371	0.902	1	0.000	0.902	1.000	1.000
mRNA8186	XM_015320405.1	1.000	0.998	2	1.000	0.998	1.000	1.000
mRNA8187	XM_015320408.1	0.951	1.000	11	1.000	1.000	1.000	0.030
mRNA8188	XM_015320335.1	0.980	1.000	2	1.000	1.000	0.605	1.000
mRNA8189	XM_015320484.1	0.929	0.976	10	0.900	0.976	0.970	0.950
mRNA8190	XM_015320483.1	0.964	0.992	10	1.000	0.992	0.390	0.950
mRNA8191	XM_015320451.1	0.776	0.845	11	0.727	0.845	1.000	0.720
mRNA8192	XM_015320450.1	0.824	0.861	10	0.800	0.861	1.000	0.720
mRNA8193	XM_015320454.1	0.886	0.866	10	0.900	0.866	1.000	0.720
mRNA8194	XM_015320453.1	0.841	0.918	10	0.800	0.918	1.000	0.720
mRNA8195	XM_015320488.1	0.799	0.850	8	0.875	0.850	0.210	0.170
mRNA8196	XM_015320482.1	1.000	1.000	9	1.000	1.000	1.000	1.000
mRNA8197	XM_015320345.1	0.940	1.000	10	0.900	1.000	1.000	1.000
mRNA8198	XM_015320344.1	1.000	1.000	9	1.000	1.000	1.000	1.000
mRNA8199	XM_015320349.1	0.715	0.906	7	0.714	0.906	0.190	0.110
mRNA8200	XM_015320350.1	0.870	1.000	7	0.857	1.000	1.000	0.110
mRNA8201	XM_015320346.1	0.961	1.000	5	1.000	1.000	1.000	0.220
mRNA8202	XM_015320348.1	0.841	1.000	5	0.800	1.000	1.000	0.220
mRNA8203	XM_015320353.1	0.875	0.583	1	1.000	0.583	1.000	1.000
mRNA8204	XM_015320352.1	0.243	0.579	1	0.000	0.579	0.395	1.000
mRNA8205	XM_015320356.1	0.813	0.948	7	0.714	0.948	1.000	1.000
mRNA8206	XM_015320354.1	0.885	0.951	6	0.833	0.951	1.000	1.000
mRNA8207	XM_015320357.1	0.966	0.886	7	1.000	0.886	1.000	1.000
mRNA8208	XM_015320351.1	0.614	0.000	0	1.000	0.000	0.140	0.140
mRNA8209	XM_015320325.1	0.930	1.000	4	1.000	1.000	0.500	0.110
mRNA8210	XM_015320420.1	0.057	0.000	8	0.000	0.000	0.145	1.000
mRNA8211	XM_015320419.1	0.100	0.000	9	0.000	0.000	1.000	1.000
mRNA8212	XM_015320416.1	0.100	0.000	10	0.000	0.000	1.000	1.000
mRNA8213	XM_015320418.1	0.100	0.000	10	0.000	0.000	1.000	1.000
mRNA8214	XM_015320417.1	0.100	0.000	10	0.000	0.000	1.000	1.000
mRNA8215	XM_015320479.1	0.934	0.779	2	1.000	0.779	1.000	1.000
mRNA8216	XM_015320424.1	0.803	0.627	7	0.857	0.627	1.000	1.000
mRNA8217	XM_015320425.1	0.799	0.695	7	0.857	0.695	0.515	1.000
mRNA8218	XM_015320423.1	0.856	0.769	8	0.875	0.769	1.000	1.000
mRNA8219	XM_015320421.1	0.931	0.770	8	1.000	0.770	1.000	1.000
mRNA8220	XM_015320319.1	0.771	0.867	7	0.714	0.867	0.650	1.000
mRNA8221	XM_015320361.1	0.705	0.684	6	0.667	0.684	1.000	1.000
mRNA8222	XM_015320359.1	0.671	1.000	6	0.500	1.000	0.570	0.850
mRNA8223	XM_015320358.1	0.780	0.917	7	0.714	0.917	0.525	1.000
mRNA8224	XM_015320360.1	0.875	0.915	6	0.833	0.915	1.000	1.000
mRNA8225	XM_015320365.1	0.695	0.840	7	0.571	0.840	1.000	1.000
mRNA8226	XM_015320366.1	0.698	0.849	7	0.571	0.849	1.000	1.000
mRNA8227	XM_015320362.1	0.723	0.743	6	0.667	0.743	1.000	1.000
mRNA8228	XM_015320364.1	0.671	0.760	7	0.571	0.760	1.000	1.000
mRNA8229	XM_015320367.1	0.721	0.889	6	0.667	0.889	0.075	1.000
mRNA8230	XM_015320368.1	0.979	0.963	5	1.000	0.963	1.000	0.800
mRNA8231	XM_015320411.1	0.126	0.087	9	0.000	0.087	1.000	1.000
mRNA8232	XM_015320409.1	0.696	0.782	4	0.750	0.782	0.220	0.020
mRNA8233	XM_015320320.1	0.000	0.000	11	0.000	0.000	0.000	0.000
mRNA8234	XM_015320486.1	0.100	0.000	6	0.000	0.000	1.000	1.000
mRNA8235	XM_015320487.1	0.100	0.000	6	0.000	0.000	1.000	1.000
mRNA8236	XM_015320438.1	0.102	0.006	7	0.000	0.006	1.000	1.000
mRNA8237	XM_015320449.1	0.102	0.006	7	0.000	0.006	1.000	1.000
mRNA8238	XM_015320447.1	0.079	0.010	6	0.000	0.010	0.520	1.000
mRNA8239	XM_015320448.1	0.079	0.010	6	0.000	0.010	0.515	1.000
mRNA8240	XM_015320444.1	0.103	0.010	6	0.000	0.010	1.000	1.000
mRNA8241	XM_015320443.1	0.103	0.010	6	0.000	0.010	1.000	1.000
mRNA8242	XM_015320439.1	0.094	0.010	6	0.000	0.010	0.825	1.000
mRNA8243	XM_015320440.1	0.384	0.197	8	0.375	0.197	1.000	1.000
mRNA8244	XM_015320442.1	0.233	0.159	7	0.143	0.159	1.000	1.000
mRNA8245	XM_015320446.1	0.139	0.130	6	0.000	0.130	1.000	1.000
mRNA8246	XM_015320445.1	0.083	0.021	6	0.000	0.021	0.540	1.000
mRNA8247	XM_015320467.1	0.901	0.703	4	1.000	0.703	1.000	0.800
mRNA8248	XM_015320430.1	0.762	0.652	9	0.778	0.652	1.000	1.000
mRNA8249	XM_015320434.1	0.759	0.696	4	0.750	0.696	1.000	1.000
mRNA8250	XM_015320432.1	0.606	0.686	4	0.500	0.686	1.000	1.000
mRNA8251	XM_015320433.1	0.608	0.693	4	0.500	0.693	1.000	1.000
mRNA8252	XM_015320437.1	0.610	0.700	4	0.500	0.700	1.000	1.000
mRNA8253	XM_015320436.1	0.629	0.765	4	0.500	0.765	1.000	1.000
mRNA8254	XM_015320435.1	0.759	0.698	4	0.750	0.698	1.000	1.000
mRNA8255	XM_015320321.1	0.205	0.238	9	0.222	0.238	0.000	0.000
mRNA8256	XM_015320429.1	0.608	0.694	2	0.500	0.694	1.000	1.000
mRNA8257	XM_015320332.1	0.935	0.989	2	1.000	0.989	0.315	0.450
mRNA8258	XM_015320331.1	0.920	0.940	1	1.000	0.940	0.315	0.450
mRNA8259	XM_015320426.1	0.972	0.996	10	1.000	0.996	0.465	1.000
mRNA8260	XM_015320428.1	0.847	0.991	8	0.750	0.991	1.000	1.000
mRNA8261	XM_015320427.1	0.922	0.991	8	0.875	0.991	1.000	1.000
mRNA8262	XM_015320476.1	0.535	0.929	3	0.333	0.929	0.260	0.870
mRNA8263	XM_015320342.1	0.839	0.820	9	0.889	0.820	1.000	0.200
mRNA8264	XM_015320343.1	0.961	0.934	3	1.000	0.934	0.930	0.680
mRNA8265	XM_015320340.1	0.496	0.533	9	0.444	0.533	0.385	1.000
mRNA8266	XM_015320338.1	0.508	0.526	9	0.444	0.526	0.680	1.000
mRNA8267	XM_015320337.1	0.508	0.526	9	0.444	0.526	0.660	1.000
mRNA8268	XM_015320341.1	0.590	0.538	7	0.571	0.538	0.710	1.000
mRNA8269	XM_015320336.1	0.540	0.514	8	0.500	0.514	0.710	1.000
mRNA8270	XM_015320333.1	1.000	1.000	2	1.000	1.000	1.000	1.000
mRNA8271	XM_015320466.1	0.700	1.000	2	0.500	1.000	1.000	1.000
mRNA8272	XM_015320383.1	0.933	0.930	13	0.923	0.930	1.000	1.000
mRNA8273	XM_015320381.1	0.848	0.922	14	0.786	0.922	1.000	1.000
mRNA8274	XM_015320328.1	0.838	1.000	6	0.833	1.000	0.285	0.470
mRNA8275	XM_015320330.1	0.973	1.000	6	1.000	1.000	1.000	0.470
mRNA8276	XM_015320329.1	0.824	1.000	6	0.833	1.000	0.005	0.470
mRNA8277	XM_015320322.1	0.910	0.975	2	1.000	0.975	0.355	0.000
mRNA8278	XM_015320323.1	0.364	0.545	3	0.333	0.545	0.000	0.000
mRNA8279	XM_015320485.1	0.946	0.979	4	1.000	0.979	0.385	0.650
mRNA8280	XM_015320324.1	0.855	0.849	1	1.000	0.849	0.000	0.010
mRNA8281	XM_015320464.1	0.729	0.881	6	0.667	0.881	0.295	1.000
mRNA8282	XM_015320463.1	0.736	0.953	6	0.667	0.953	0.295	0.710
mRNA8283	XM_015320461.1	0.962	0.977	4	1.000	0.977	0.375	1.000
mRNA8284	XM_015320462.1	0.962	1.000	5	1.000	1.000	0.250	1.000
mRNA8285	XM_015320460.1	0.845	1.000	5	0.800	1.000	0.295	1.000
mRNA8286	XM_015320465.1	0.828	0.707	1	1.000	0.707	0.095	0.230
mRNA8287	XM_015320388.1	0.939	1.000	33	0.939	1.000	0.505	1.000
mRNA8288	XM_015320386.1	0.968	1.000	38	0.947	1.000	1.000	1.000
mRNA8289	XM_015320385.1	0.968	1.000	38	0.947	1.000	1.000	1.000
mRNA8290	XM_015320387.1	0.968	1.000	38	0.947	1.000	1.000	1.000
mRNA8291	XM_015320384.1	0.984	1.000	38	0.974	1.000	1.000	1.000
mRNA8292	XM_015320459.1	0.962	0.998	6	1.000	0.998	0.565	0.680
mRNA8293	XM_015320456.1	0.599	1.000	7	0.429	1.000	0.355	0.480
mRNA8294	XM_015320457.1	0.182	0.000	6	0.167	0.000	0.695	0.950
mRNA8295	XM_015320458.1	0.198	0.000	6	0.167	0.000	1.000	0.950
mRNA8296	XM_015320474.1	0.858	1.000	5	0.800	1.000	0.560	1.000
mRNA8297	XM_015320475.1	0.840	1.000	5	0.800	1.000	0.430	0.770
mRNA8298	XM_015320327.1	0.966	0.887	4	1.000	0.887	1.000	1.000
mRNA8299	XM_015320455.1	0.957	0.968	11	1.000	0.968	1.000	0.330
mRNA8300	XM_015320334.1	0.974	1.000	1	1.000	1.000	0.720	0.760
mRNA8301	XM_015320743.1	0.899	1.000	7	0.857	1.000	1.000	0.700
mRNA8302	XM_015320734.1	0.614	0.381	3	0.667	0.381	1.000	1.000
mRNA8303	XM_015320733.1	0.614	0.380	3	0.667	0.380	1.000	1.000
mRNA8304	XM_015320500.1	0.829	1.000	4	0.750	1.000	0.570	1.000
mRNA8305	XM_015320742.1	0.961	1.000	6	1.000	1.000	0.315	0.910
mRNA8306	XM_015320490.1	0.822	1.000	5	0.800	1.000	0.845	0.000
mRNA8307	XM_015320691.1	0.100	0.000	4	0.000	0.000	1.000	1.000
mRNA8308	XM_015320693.1	0.713	0.577	9	0.778	0.577	0.475	1.000
mRNA8309	XM_015320692.1	0.780	0.578	9	0.889	0.578	0.475	1.000
mRNA8310	XM_015320699.1	0.659	0.981	2	0.500	0.981	0.300	1.000
mRNA8311	XM_015320694.1	0.687	0.958	2	0.500	0.958	1.000	1.000
mRNA8312	XM_015320697.1	0.694	0.989	2	0.500	0.989	0.945	1.000
mRNA8313	XM_015320698.1	0.993	0.992	2	1.000	0.992	0.915	1.000
mRNA8314	XM_015320696.1	0.684	0.948	2	0.500	0.948	1.000	1.000
mRNA8315	XM_015320517.1	0.677	0.923	6	0.500	0.923	1.000	1.000
mRNA8316	XM_015320519.1	0.910	1.000	9	0.889	1.000	0.540	1.000
mRNA8317	XM_015320518.1	0.963	0.994	9	1.000	0.994	0.290	1.000
mRNA8318	XM_015320521.1	0.969	1.000	3	1.000	1.000	0.380	1.000
mRNA8319	XM_015320531.1	0.970	0.901	4	1.000	0.901	1.000	1.000
mRNA8320	XM_015320528.1	0.883	0.833	9	0.889	0.833	1.000	1.000
mRNA8321	XM_015320525.1	0.802	0.704	11	0.818	0.704	1.000	1.000
mRNA8322	XM_015320526.1	0.946	0.820	10	1.000	0.820	1.000	1.000
mRNA8323	XM_015320524.1	0.811	0.735	11	0.818	0.735	1.000	1.000
mRNA8324	XM_015320523.1	0.757	0.688	12	0.750	0.688	1.000	1.000
mRNA8325	XM_015320527.1	0.829	0.792	11	0.818	0.792	1.000	1.000
mRNA8326	XM_015320529.1	0.647	0.656	12	0.583	0.656	1.000	1.000
mRNA8327	XM_015320522.1	0.732	0.677	14	0.714	0.677	1.000	1.000
mRNA8328	XM_015320533.1	0.929	1.000	3	1.000	1.000	0.420	0.170
mRNA8329	XM_015320532.1	0.073	0.000	4	0.000	0.000	0.455	1.000
mRNA8330	XM_015320541.1	0.849	0.498	4	1.000	0.498	1.000	1.000
mRNA8331	XM_015320543.1	0.967	1.000	4	1.000	1.000	1.000	0.340
mRNA8332	XM_015320534.1	0.053	0.000	1	0.000	0.000	1.000	0.060
mRNA8333	XM_015320537.1	0.789	0.828	15	0.733	0.828	1.000	1.000
mRNA8334	XM_015320540.1	0.804	0.880	15	0.733	0.880	1.000	1.000
mRNA8335	XM_015320536.1	0.749	0.736	14	0.714	0.736	1.000	1.000
mRNA8336	XM_015320535.1	0.793	0.738	14	0.786	0.738	1.000	1.000
mRNA8337	XM_015320539.1	0.885	0.770	13	0.923	0.770	1.000	1.000
mRNA8338	XM_015320538.1	0.868	0.846	14	0.857	0.846	1.000	1.000
mRNA8339	XM_015320690.1	0.752	0.618	9	0.778	0.618	1.000	1.000
mRNA8340	XM_015320673.1	0.241	0.312	8	0.125	0.312	0.455	1.000
mRNA8341	XM_015320676.1	0.781	0.436	5	1.000	0.436	0.000	1.000
mRNA8342	XM_015320677.1	0.607	0.358	6	0.667	0.358	1.000	1.000
mRNA8343	XM_015320678.1	0.780	1.000	5	0.800	1.000	0.000	0.000
mRNA8344	XM_015320675.1	0.811	0.871	6	0.833	0.871	1.000	0.000
mRNA8345	XM_015320674.1	0.617	0.460	7	0.714	0.460	1.000	0.000
mRNA8346	XM_015320746.1	0.230	0.434	3	0.000	0.434	1.000	1.000
mRNA8347	XM_015320748.1	0.361	0.405	4	0.250	0.405	1.000	0.800
mRNA8348	XM_015320747.1	0.211	0.404	4	0.000	0.404	1.000	0.800
